 -0.90000000000000002      -0.90000000000000002       0.24666825770341094     
 -0.90000000000000002      -0.90000000000000002       0.18804676756507158     
 -0.90000000000000002      -0.90000000000000002       0.21193391580593662     
 -0.90000000000000002      -0.90000000000000002       0.20010221243998597     
 -0.80000000000000004      -0.80000000000000004       0.44021646683867455     
 -0.80000000000000004      -0.80000000000000004       0.35126330362698988     
 -0.80000000000000004      -0.80000000000000004       0.37756518190539651     
 -0.80000000000000004      -0.80000000000000004       0.37074708589185107     
 -0.69999999999999996      -0.69999999999999996       0.49331618383391646     
 -0.69999999999999996      -0.69999999999999996       0.42093646237044835     
 -0.69999999999999996      -0.69999999999999996       0.42783789476134937     
 -0.69999999999999996      -0.69999999999999996       0.43346789113723505     
 -0.59999999999999998      -0.59999999999999998       0.38187147319356440     
 -0.59999999999999998      -0.59999999999999998       0.35245705052518278     
 -0.59999999999999998      -0.59999999999999998       0.34368422358964767     
 -0.59999999999999998      -0.59999999999999998       0.34964166492168341     
 -0.50000000000000000      -0.50000000000000000       0.18696909099547671     
 -0.50000000000000000      -0.50000000000000000       0.18700631066405804     
 -0.50000000000000000      -0.50000000000000000       0.18008154707878202     
 -0.50000000000000000      -0.50000000000000000       0.18007224217343631     
 -0.40000000000000002      -0.40000000000000002       -3.4898938911941450E-002
 -0.40000000000000002      -0.40000000000000002       -3.7600315473482721E-002
 -0.40000000000000002      -0.40000000000000002       -3.6803411189234067E-002
 -0.40000000000000002      -0.40000000000000002       -3.6257552484991046E-002
 -0.30000000000000004      -0.30000000000000004      -0.28701022926337344     
 -0.30000000000000004      -0.30000000000000004      -0.32921305322929256     
 -0.30000000000000004      -0.30000000000000004      -0.33329267847006333     
 -0.30000000000000004      -0.30000000000000004      -0.33004192058665460     
 -0.20000000000000007      -0.20000000000000007      -0.47111419633304702     
 -0.20000000000000007      -0.20000000000000007      -0.56642108923009182     
 -0.20000000000000007      -0.20000000000000007      -0.59467477679371905     
 -0.20000000000000007      -0.20000000000000007      -0.60205207291366802     
 -0.10000000000000009      -0.10000000000000009      -0.38240968485848320     
 -0.10000000000000009      -0.10000000000000009      -0.47333769420562744     
 -0.10000000000000009      -0.10000000000000009      -0.51042305372808283     
 -0.10000000000000009      -0.10000000000000009      -0.52881788478102654     
  -1.1102230246251565E-016  -1.1102230246251565E-016  -4.9628512835205173E-016
  -1.1102230246251565E-016  -1.1102230246251565E-016  -6.2035641044006462E-016
  -1.1102230246251565E-016  -1.1102230246251565E-016  -6.7549920247918145E-016
  -1.1102230246251565E-016  -1.1102230246251565E-016  -7.0651702300118467E-016
   9.9999999999999867E-002   9.9999999999999867E-002  0.38240968485848253     
   9.9999999999999867E-002   9.9999999999999867E-002  0.47333769420562671     
   9.9999999999999867E-002   9.9999999999999867E-002  0.51042305372808205     
   9.9999999999999867E-002   9.9999999999999867E-002  0.52881788478102576     
